id,SRC_STATION_NAME,SRC_STATION_ID,DEST_STATION_NAME,DEST_STATION_ID,OCT_ADT_FARE,OCT_STD_FARE,OCT_JOYYOU_SIXTY_FARE,SINGLE_ADT_FARE,OCT_CON_CHILD_FARE,OCT_CON_ELDERLY_FARE,OCT_CON_PWD_FARE,SINGLE_CON_CHILD_FARE,SINGLE_CON_ELDERLY_FARE
7219,Tsuen Wan West,114,Sung Wong Toi,92,10.9,5.7,2,13,5.7,2,2,6,6
7220,Tsuen Wan West,114,To Kwa Wan,93,10.9,5.7,2,13,5.7,2,2,6,6
7221,Kam Sheung Road,115,Central,1,28,14.3,2,30,14.3,2,2,15.5,15.5
7222,Kam Sheung Road,115,Admiralty,2,28,14.3,2,30,14.3,2,2,15.5,15.5
7223,Kam Sheung Road,115,Tsim Sha Tsui,3,21,11,2,21.5,11,2,2,12.5,12.5
7224,Kam Sheung Road,115,Jordan,4,21,11,2,21.5,11,2,2,12.5,12.5
7225,Kam Sheung Road,115,Yau Ma Tei,5,21,11,2,21.5,11,2,2,12.5,12.5
7226,Kam Sheung Road,115,Mong Kok,6,18.9,10,2,19.5,10,2,2,12,12
7227,Kam Sheung Road,115,Shek Kip Mei,7,18.7,9.4,2,19.5,9.4,2,2,10.5,10.5
7228,Kam Sheung Road,115,Kowloon Tong,8,18.9,10,2,19.5,10,2,2,12,12
7229,Kam Sheung Road,115,Lok Fu,9,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7230,Kam Sheung Road,115,Wong Tai Sin,10,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7231,Kam Sheung Road,115,Diamond Hill,11,21.2,11.2,2,22,11.2,2,2,13,13
7232,Kam Sheung Road,115,Choi Hung,12,21.2,11.3,2,22,11.3,2,2,13,13
7233,Kam Sheung Road,115,Kowloon Bay,13,23.4,11.7,2,26,11.7,2,2,13.5,13.5
7234,Kam Sheung Road,115,Ngau Tau Kok,14,23.4,11.7,2,26,11.7,2,2,13.5,13.5
7235,Kam Sheung Road,115,Kwun Tong,15,23.4,11.7,2,26,11.7,2,2,13.5,13.5
7236,Kam Sheung Road,115,Prince Edward,16,18.7,9.4,2,19.5,9.4,2,2,10.5,10.5
7237,Kam Sheung Road,115,Sham Shui Po,17,18.7,9.4,2,19.5,9.4,2,2,10.5,10.5
7238,Kam Sheung Road,115,Cheung Sha Wan,18,17.5,9.4,2,18.5,9.4,2,2,10.5,10.5
7239,Kam Sheung Road,115,Lai Chi Kok,19,17.5,9.4,2,18.5,9.4,2,2,10.5,10.5
7240,Kam Sheung Road,115,Mei Foo,20,15.8,7.6,2,16,7.6,2,2,8,8
7241,Kam Sheung Road,115,Lai King,21,17.5,9.4,2,18.5,9.4,2,2,10.5,10.5
7242,Kam Sheung Road,115,Kwai Fong,22,17.5,9.4,2,18.5,9.4,2,2,10.5,10.5
7243,Kam Sheung Road,115,Kwai Hing,23,18.7,9.4,2,19.5,9.4,2,2,10.5,10.5
7244,Kam Sheung Road,115,Tai Wo Hau,24,18.7,9.4,2,19.5,9.4,2,2,10.5,10.5
7245,Kam Sheung Road,115,Tsuen Wan,25,20.8,10.4,2,21.5,10.4,2,2,12.5,12.5
7246,Kam Sheung Road,115,Sheung Wan,26,28,14.3,2,30,14.3,2,2,15.5,15.5
7247,Kam Sheung Road,115,Wan Chai,27,28,14.3,2,30,14.3,2,2,15.5,15.5
7248,Kam Sheung Road,115,Causeway Bay,28,28,14.3,2,30,14.3,2,2,15.5,15.5
7249,Kam Sheung Road,115,Tin Hau,29,28,14.3,2,30,14.3,2,2,15.5,15.5
7250,Kam Sheung Road,115,Fortress Hill,30,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7251,Kam Sheung Road,115,North Point,31,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7252,Kam Sheung Road,115,Quarry Bay,32,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7253,Kam Sheung Road,115,Tai Koo,33,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7254,Kam Sheung Road,115,Sai Wan Ho,34,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7255,Kam Sheung Road,115,Shau Kei Wan,35,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7256,Kam Sheung Road,115,Heng Fa Chuen,36,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7257,Kam Sheung Road,115,Chai Wan,37,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7258,Kam Sheung Road,115,Lam Tin,38,23.4,11.7,2,26,11.7,2,2,13.5,13.5
7259,Kam Sheung Road,115,Hong Kong,39,28,14.3,2,30,14.3,2,2,15.5,15.5
7260,Kam Sheung Road,115,Kowloon,40,21,10.9,2,21.5,10.9,2,2,12.5,12.5
7261,Kam Sheung Road,115,Olympic,41,18.9,10,2,19.5,10,2,2,12,12
7262,Kam Sheung Road,115,Tsing Yi,42,18.7,9.4,2,19.5,9.4,2,2,10.5,10.5
7263,Kam Sheung Road,115,Tung Chung,43,30.1,16.1,2,32,16.1,2,2,17,17
7264,Kam Sheung Road,115,Yau Tong,48,23.9,11.7,2,26.5,11.7,2,2,13.5,13.5
7265,Kam Sheung Road,115,Tiu Keng Leng,49,23.9,11.7,2,26.5,11.7,2,2,13.5,13.5
7266,Kam Sheung Road,115,Tseung Kwan O,50,23.9,11.7,2,26.5,11.7,2,2,13.5,13.5
7267,Kam Sheung Road,115,Hang Hau,51,23.9,11.7,2,26.5,11.7,2,2,13.5,13.5
7268,Kam Sheung Road,115,Po Lam,52,23.9,11.7,2,26.5,11.7,2,2,13.5,13.5
7269,Kam Sheung Road,115,Nam Cheong,53,16.8,8.5,2,17,8.5,2,2,9.5,9.5
7270,Kam Sheung Road,115,Sunny Bay,54,27,13.7,2,29.5,13.7,2,2,15.5,15.5
7271,Kam Sheung Road,115,Disneyland Resort,55,32.8,17.2,2,35.5,17.2,2,2,19,19
7272,Kam Sheung Road,115,LOHAS Park,57,23.9,11.7,2,26.5,11.7,2,2,13.5,13.5
7273,Kam Sheung Road,115,Hung Hom,64,21,11,2,21.5,11,2,2,12.5,12.5
7274,Kam Sheung Road,115,Mong Kok East,65,19,10,2,19.5,10,2,2,12,12
7275,Kam Sheung Road,115,Tai Wai,67,20.8,11.4,2,22,11.4,2,2,13,13
7276,Kam Sheung Road,115,Sha Tin,68,20.8,11.4,2,22,11.4,2,2,13,13
7277,Kam Sheung Road,115,Fo Tan,69,20.8,11.4,2,22,11.4,2,2,13,13
7278,Kam Sheung Road,115,Racecourse,70,27.7,15,27.7,30,15,2,2,16.5,16.5
7279,Kam Sheung Road,115,University,71,21.4,11.6,2,22,11.6,2,2,13.5,13.5
7280,Kam Sheung Road,115,Tai Po Market,72,22.6,12.4,2,25.5,12.4,2,2,14,14
7281,Kam Sheung Road,115,Tai Wo,73,22.6,12.4,2,25.5,12.4,2,2,14,14
7282,Kam Sheung Road,115,Fanling,74,24,13.1,2,26.5,13.1,2,2,15,15
7283,Kam Sheung Road,115,Sheung Shui,75,24,13.1,2,26.5,13.1,2,2,15,15
7284,Kam Sheung Road,115,Lo Wu,76,57.6,55.7,57.6,61.5,29.5,29.5,29.5,30.5,30.5
7285,Kam Sheung Road,115,Lok Ma Chau,78,57.6,55.7,57.6,61.5,29.5,29.5,29.5,30.5,30.5
7286,Kam Sheung Road,115,East Tsim Sha Tsui,80,21,11,2,21.5,11,2,2,12.5,12.5
7287,Kam Sheung Road,115,Che Kung Temple,96,21.4,11.6,2,22,11.6,2,2,13.5,13.5
7288,Kam Sheung Road,115,Sha Tin Wai,97,21.4,11.6,2,22,11.6,2,2,13.5,13.5
7289,Kam Sheung Road,115,City One,98,21.4,11.6,2,22,11.6,2,2,13.5,13.5
7290,Kam Sheung Road,115,Shek Mun,99,21.4,11.6,2,22,11.6,2,2,13.5,13.5
7291,Kam Sheung Road,115,Tai Shui Hang,100,23.7,12.9,2,26,12.9,2,2,15,15
7292,Kam Sheung Road,115,Heng On,101,23.7,12.9,2,26,12.9,2,2,15,15
7293,Kam Sheung Road,115,Ma On Shan,102,23.7,12.9,2,26,12.9,2,2,15,15
7294,Kam Sheung Road,115,Wu Kai Sha,103,23.7,12.9,2,26,12.9,2,2,15,15
7295,Kam Sheung Road,115,Austin,111,21,11,2,21.5,11,2,2,12.5,12.5
7296,Kam Sheung Road,115,Tsuen Wan West,114,13.6,6.5,2,15.5,6.5,2,2,6.5,6.5
7297,Kam Sheung Road,115,Kam Sheung Road,115,0,0,0,0,0,0,0,0,0
7298,Kam Sheung Road,115,Yuen Long,116,5.3,2.6,2,5.5,2.6,2,2,3,3
7299,Kam Sheung Road,115,Long Ping,117,6.4,3.3,2,6.5,3.3,2,2,3.5,3.5
7300,Kam Sheung Road,115,Tin Shui Wai,118,6.5,3.5,2,6.5,3.5,2,2,3.5,3.5
7301,Kam Sheung Road,115,Siu Hong,119,7.2,3.6,2,7.5,3.6,2,2,4,4
7302,Kam Sheung Road,115,Tuen Mun,120,8.3,4,2,9.5,4,2,2,4,4
7303,Kam Sheung Road,115,Sai Ying Pun,81,28,14.3,2,30,14.3,2,2,15.5,15.5
7304,Kam Sheung Road,115,HKU,82,28,14.3,2,30,14.3,2,2,15.5,15.5
7305,Kam Sheung Road,115,Kennedy Town,83,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7306,Kam Sheung Road,115,Ho Man Tin,84,21,11,2,21.5,11,2,2,12.5,12.5
7307,Kam Sheung Road,115,Whampoa,85,21,11,2,21.5,11,2,2,12.5,12.5
7308,Kam Sheung Road,115,Ocean Park,86,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7309,Kam Sheung Road,115,Wong Chuk Hang,87,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7310,Kam Sheung Road,115,Lei Tung,88,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7311,Kam Sheung Road,115,South Horizons,89,29.3,14.8,2,31,14.8,2,2,15.5,15.5
7312,Kam Sheung Road,115,Hin Keng,90,20.8,11.4,2,22,11.4,2,2,13,13
7313,Kam Sheung Road,115,Kai Tak,91,21.2,11.2,2,22,11.2,2,2,13,13
7314,Kam Sheung Road,115,Sung Wong Toi,92,21.2,11.2,2,22,11.2,2,2,13,13
7315,Kam Sheung Road,115,To Kwa Wan,93,21.2,11.2,2,22,11.2,2,2,13,13
7316,Yuen Long,116,Central,1,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7317,Yuen Long,116,Admiralty,2,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7318,Yuen Long,116,Tsim Sha Tsui,3,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7319,Yuen Long,116,Jordan,4,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7320,Yuen Long,116,Yau Ma Tei,5,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7321,Yuen Long,116,Mong Kok,6,20.8,11,2,21.5,11,2,2,13,13
7322,Yuen Long,116,Shek Kip Mei,7,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7323,Yuen Long,116,Kowloon Tong,8,20.8,11,2,21.5,11,2,2,13,13
7324,Yuen Long,116,Lok Fu,9,21.7,11,2,22.5,11,2,2,13,13
7325,Yuen Long,116,Wong Tai Sin,10,21.7,11,2,22.5,11,2,2,13.5,13.5
7326,Yuen Long,116,Diamond Hill,11,22.3,11.7,2,24,11.7,2,2,13.5,13.5
7327,Yuen Long,116,Choi Hung,12,22.3,11.7,2,24,11.7,2,2,13.5,13.5
7328,Yuen Long,116,Kowloon Bay,13,24.9,12.6,2,27.5,12.6,2,2,14,14
7329,Yuen Long,116,Ngau Tau Kok,14,24.9,12.6,2,27.5,12.6,2,2,14,14
7330,Yuen Long,116,Kwun Tong,15,24.9,12.6,2,27.5,12.6,2,2,14,14
7331,Yuen Long,116,Prince Edward,16,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7332,Yuen Long,116,Sham Shui Po,17,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7333,Yuen Long,116,Cheung Sha Wan,18,18.9,10,2,19.5,10,2,2,12,12
7334,Yuen Long,116,Lai Chi Kok,19,18.9,10,2,19.5,10,2,2,12,12
7335,Yuen Long,116,Mei Foo,20,16.8,8.5,2,17,8.5,2,2,9.5,9.5
7336,Yuen Long,116,Lai King,21,18.9,10,2,19.5,10,2,2,12,12
7337,Yuen Long,116,Kwai Fong,22,18.9,10,2,19.5,10,2,2,12,12
7338,Yuen Long,116,Kwai Hing,23,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7339,Yuen Long,116,Tai Wo Hau,24,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7340,Yuen Long,116,Tsuen Wan,25,21.8,11.1,2,22.5,11.1,2,2,13,13
7341,Yuen Long,116,Sheung Wan,26,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7342,Yuen Long,116,Wan Chai,27,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7343,Yuen Long,116,Causeway Bay,28,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7344,Yuen Long,116,Tin Hau,29,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7345,Yuen Long,116,Fortress Hill,30,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7346,Yuen Long,116,North Point,31,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7347,Yuen Long,116,Quarry Bay,32,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7348,Yuen Long,116,Tai Koo,33,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7349,Yuen Long,116,Sai Wan Ho,34,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7350,Yuen Long,116,Shau Kei Wan,35,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7351,Yuen Long,116,Heng Fa Chuen,36,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7352,Yuen Long,116,Chai Wan,37,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7353,Yuen Long,116,Lam Tin,38,24.9,12.6,2,27.5,12.6,2,2,14,14
7354,Yuen Long,116,Hong Kong,39,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7355,Yuen Long,116,Kowloon,40,22.1,11.5,2,23,11.5,2,2,13.5,13.5
7356,Yuen Long,116,Olympic,41,20.8,11,2,21.5,11,2,2,13,13
7357,Yuen Long,116,Tsing Yi,42,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7358,Yuen Long,116,Tung Chung,43,31,16.5,2,32.5,16.5,2,2,17.5,17.5
7359,Yuen Long,116,Yau Tong,48,25.5,12.6,2,28,12.6,2,2,14,14
7360,Yuen Long,116,Tiu Keng Leng,49,25.5,12.6,2,28,12.6,2,2,14,14
7361,Yuen Long,116,Tseung Kwan O,50,25.5,12.6,2,28,12.6,2,2,14,14
7362,Yuen Long,116,Hang Hau,51,25.5,12.6,2,28,12.6,2,2,14,14
7363,Yuen Long,116,Po Lam,52,25.5,12.6,2,28,12.6,2,2,14,14
7364,Yuen Long,116,Nam Cheong,53,17.8,8.9,2,18.5,8.9,2,2,10,10
7365,Yuen Long,116,Sunny Bay,54,28,14.3,2,30,14.3,2,2,15.5,15.5
7366,Yuen Long,116,Disneyland Resort,55,33.8,17.8,2,36.5,17.8,2,2,19.5,19.5
7367,Yuen Long,116,LOHAS Park,57,25.5,12.6,2,28,12.6,2,2,14,14
7368,Yuen Long,116,Hung Hom,64,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7369,Yuen Long,116,Mong Kok East,65,20.9,11,2,21.5,11,2,2,12.5,12.5
7370,Yuen Long,116,Tai Wai,67,22,11.8,2,23.5,11.8,2,2,13.5,13.5
7371,Yuen Long,116,Sha Tin,68,22,11.8,2,23.5,11.8,2,2,13.5,13.5
7372,Yuen Long,116,Fo Tan,69,22,11.8,2,23.5,11.8,2,2,13.5,13.5
7373,Yuen Long,116,Racecourse,70,28.7,15.9,28.7,31,15.9,2,2,17,17
7374,Yuen Long,116,University,71,22.5,12.1,2,24.5,12.1,2,2,14,14
7375,Yuen Long,116,Tai Po Market,72,23.7,12.9,2,26.5,12.9,2,2,15,15
7376,Yuen Long,116,Tai Wo,73,23.7,12.9,2,26.5,12.9,2,2,15,15
7377,Yuen Long,116,Fanling,74,25,13.6,2,27.5,13.6,2,2,15.5,15.5
7378,Yuen Long,116,Sheung Shui,75,25,13.6,2,27.5,13.6,2,2,15.5,15.5
7379,Yuen Long,116,Lo Wu,76,59.2,57.6,59.2,63,30.2,30.2,30.2,32,32
7380,Yuen Long,116,Lok Ma Chau,78,59.2,57.6,59.2,63,30.2,30.2,30.2,32,32
7381,Yuen Long,116,East Tsim Sha Tsui,80,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7382,Yuen Long,116,Che Kung Temple,96,22.5,12.1,2,24.5,12.1,2,2,14,14
7383,Yuen Long,116,Sha Tin Wai,97,22.5,12.1,2,24.5,12.1,2,2,14,14
7384,Yuen Long,116,City One,98,22.5,12.1,2,24.5,12.1,2,2,14,14
7385,Yuen Long,116,Shek Mun,99,22.5,12.1,2,24.5,12.1,2,2,14,14
7386,Yuen Long,116,Tai Shui Hang,100,24.7,13.4,2,27,13.4,2,2,15.5,15.5
7387,Yuen Long,116,Heng On,101,24.7,13.4,2,27,13.4,2,2,15.5,15.5
7388,Yuen Long,116,Ma On Shan,102,24.7,13.4,2,27,13.4,2,2,15.5,15.5
7389,Yuen Long,116,Wu Kai Sha,103,24.7,13.4,2,27,13.4,2,2,15.5,15.5
7390,Yuen Long,116,Austin,111,22.1,11.5,2,23,11.5,2,2,13.5,13.5
7391,Yuen Long,116,Tsuen Wan West,114,14.9,7.5,2,15.5,7.5,2,2,7.5,7.5
7392,Yuen Long,116,Kam Sheung Road,115,5.3,2.6,2,5.5,2.6,2,2,3,3
7393,Yuen Long,116,Yuen Long,116,0,0,0,0,0,0,0,0,0
7394,Yuen Long,116,Long Ping,117,5.3,2.6,2,5.5,2.6,2,2,3,3
7395,Yuen Long,116,Tin Shui Wai,118,5.4,2.8,2,5.5,2.8,2,2,3,3
7396,Yuen Long,116,Siu Hong,119,5.8,2.8,2,6,2.8,2,2,3,3
7397,Yuen Long,116,Tuen Mun,120,7.1,3.5,2,7.5,3.5,2,2,3.5,3.5
7398,Yuen Long,116,Sai Ying Pun,81,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7399,Yuen Long,116,HKU,82,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7400,Yuen Long,116,Kennedy Town,83,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7401,Yuen Long,116,Ho Man Tin,84,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7402,Yuen Long,116,Whampoa,85,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7403,Yuen Long,116,Ocean Park,86,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7404,Yuen Long,116,Wong Chuk Hang,87,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7405,Yuen Long,116,Lei Tung,88,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7406,Yuen Long,116,South Horizons,89,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7407,Yuen Long,116,Hin Keng,90,22,11.8,2,23.5,11.8,2,2,13.5,13.5
7408,Yuen Long,116,Kai Tak,91,22.3,11.7,2,24,11.7,2,2,13.5,13.5
7409,Yuen Long,116,Sung Wong Toi,92,22.3,11.7,2,24,11.7,2,2,13.5,13.5
7410,Yuen Long,116,To Kwa Wan,93,22.3,11.7,2,24,11.7,2,2,13.5,13.5
7411,Long Ping,117,Central,1,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7412,Long Ping,117,Admiralty,2,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7413,Long Ping,117,Tsim Sha Tsui,3,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7414,Long Ping,117,Jordan,4,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7415,Long Ping,117,Yau Ma Tei,5,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7416,Long Ping,117,Mong Kok,6,20.8,11,2,21.5,11,2,2,13,13
7417,Long Ping,117,Shek Kip Mei,7,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7418,Long Ping,117,Kowloon Tong,8,20.8,11,2,21.5,11,2,2,13,13
7419,Long Ping,117,Lok Fu,9,21.7,11,2,22.5,11,2,2,13,13
7420,Long Ping,117,Wong Tai Sin,10,21.7,11,2,22.5,11,2,2,13.5,13.5
7421,Long Ping,117,Diamond Hill,11,22.3,11.7,2,24,11.7,2,2,13.5,13.5
7422,Long Ping,117,Choi Hung,12,22.3,11.7,2,24,11.7,2,2,13.5,13.5
7423,Long Ping,117,Kowloon Bay,13,24.9,12.6,2,27.5,12.6,2,2,14,14
7424,Long Ping,117,Ngau Tau Kok,14,24.9,12.6,2,27.5,12.6,2,2,14,14
7425,Long Ping,117,Kwun Tong,15,24.9,12.6,2,27.5,12.6,2,2,14,14
7426,Long Ping,117,Prince Edward,16,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7427,Long Ping,117,Sham Shui Po,17,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7428,Long Ping,117,Cheung Sha Wan,18,18.9,10,2,19.5,10,2,2,12,12
7429,Long Ping,117,Lai Chi Kok,19,18.9,10,2,19.5,10,2,2,12,12
7430,Long Ping,117,Mei Foo,20,16.8,8.5,2,17,8.5,2,2,9.5,9.5
7431,Long Ping,117,Lai King,21,18.9,10,2,19.5,10,2,2,12,12
7432,Long Ping,117,Kwai Fong,22,18.9,10,2,19.5,10,2,2,12,12
7433,Long Ping,117,Kwai Hing,23,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7434,Long Ping,117,Tai Wo Hau,24,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7435,Long Ping,117,Tsuen Wan,25,21.8,11.1,2,22.5,11.1,2,2,13,13
7436,Long Ping,117,Sheung Wan,26,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7437,Long Ping,117,Wan Chai,27,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7438,Long Ping,117,Causeway Bay,28,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7439,Long Ping,117,Tin Hau,29,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7440,Long Ping,117,Fortress Hill,30,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7441,Long Ping,117,North Point,31,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7442,Long Ping,117,Quarry Bay,32,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7443,Long Ping,117,Tai Koo,33,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7444,Long Ping,117,Sai Wan Ho,34,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7445,Long Ping,117,Shau Kei Wan,35,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7446,Long Ping,117,Heng Fa Chuen,36,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7447,Long Ping,117,Chai Wan,37,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7448,Long Ping,117,Lam Tin,38,24.9,12.6,2,27.5,12.6,2,2,14,14
7449,Long Ping,117,Hong Kong,39,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7450,Long Ping,117,Kowloon,40,22.1,11.5,2,23,11.5,2,2,13.5,13.5
7451,Long Ping,117,Olympic,41,20.8,11,2,21.5,11,2,2,13,13
7452,Long Ping,117,Tsing Yi,42,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5
7453,Long Ping,117,Tung Chung,43,31,16.5,2,32.5,16.5,2,2,17.5,17.5
7454,Long Ping,117,Yau Tong,48,25.5,12.6,2,28,12.6,2,2,14,14
7455,Long Ping,117,Tiu Keng Leng,49,25.5,12.6,2,28,12.6,2,2,14,14
7456,Long Ping,117,Tseung Kwan O,50,25.5,12.6,2,28,12.6,2,2,14,14
7457,Long Ping,117,Hang Hau,51,25.5,12.6,2,28,12.6,2,2,14,14
7458,Long Ping,117,Po Lam,52,25.5,12.6,2,28,12.6,2,2,14,14
7459,Long Ping,117,Nam Cheong,53,17.8,8.9,2,18.5,8.9,2,2,10,10
7460,Long Ping,117,Sunny Bay,54,28,14.3,2,30,14.3,2,2,15.5,15.5
7461,Long Ping,117,Disneyland Resort,55,33.8,17.8,2,36.5,17.8,2,2,19.5,19.5
7462,Long Ping,117,LOHAS Park,57,25.5,12.6,2,28,12.6,2,2,14,14
7463,Long Ping,117,Hung Hom,64,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7464,Long Ping,117,Mong Kok East,65,20.9,11,2,21.5,11,2,2,12.5,12.5
7465,Long Ping,117,Tai Wai,67,22,11.8,2,23.5,11.8,2,2,13.5,13.5
7466,Long Ping,117,Sha Tin,68,22,11.8,2,23.5,11.8,2,2,13.5,13.5
7467,Long Ping,117,Fo Tan,69,22,11.8,2,23.5,11.8,2,2,13.5,13.5
7468,Long Ping,117,Racecourse,70,28.7,15.9,28.7,31,15.9,2,2,17,17
7469,Long Ping,117,University,71,22.5,12.1,2,24.5,12.1,2,2,14,14
7470,Long Ping,117,Tai Po Market,72,23.7,12.9,2,26.5,12.9,2,2,15,15
7471,Long Ping,117,Tai Wo,73,23.7,12.9,2,26.5,12.9,2,2,15,15
7472,Long Ping,117,Fanling,74,25,13.6,2,27.5,13.6,2,2,15.5,15.5
7473,Long Ping,117,Sheung Shui,75,25,13.6,2,27.5,13.6,2,2,15.5,15.5
7474,Long Ping,117,Lo Wu,76,59.2,57.6,59.2,63,30.2,30.2,30.2,32,32
7475,Long Ping,117,Lok Ma Chau,78,59.2,57.6,59.2,63,30.2,30.2,30.2,32,32
7476,Long Ping,117,East Tsim Sha Tsui,80,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7477,Long Ping,117,Che Kung Temple,96,22.5,12.1,2,24.5,12.1,2,2,14,14
7478,Long Ping,117,Sha Tin Wai,97,22.5,12.1,2,24.5,12.1,2,2,14,14
7479,Long Ping,117,City One,98,22.5,12.1,2,24.5,12.1,2,2,14,14
7480,Long Ping,117,Shek Mun,99,22.5,12.1,2,24.5,12.1,2,2,14,14
7481,Long Ping,117,Tai Shui Hang,100,24.7,13.4,2,27,13.4,2,2,15.5,15.5
7482,Long Ping,117,Heng On,101,24.7,13.4,2,27,13.4,2,2,15.5,15.5
7483,Long Ping,117,Ma On Shan,102,24.7,13.4,2,27,13.4,2,2,15.5,15.5
7484,Long Ping,117,Wu Kai Sha,103,24.7,13.4,2,27,13.4,2,2,15.5,15.5
7485,Long Ping,117,Austin,111,22.1,11.5,2,23,11.5,2,2,13.5,13.5
7486,Long Ping,117,Tsuen Wan West,114,14.9,7.5,2,15.5,7.5,2,2,7.5,7.5
7487,Long Ping,117,Kam Sheung Road,115,6.4,3.3,2,6.5,3.3,2,2,3.5,3.5
7488,Long Ping,117,Yuen Long,116,5.3,2.6,2,5.5,2.6,2,2,3,3
7489,Long Ping,117,Long Ping,117,0,0,0,0,0,0,0,0,0
7490,Long Ping,117,Tin Shui Wai,118,5.3,2.6,2,5.5,2.6,2,2,3,3
7491,Long Ping,117,Siu Hong,119,5.8,2.8,2,6,2.8,2,2,3,3
7492,Long Ping,117,Tuen Mun,120,6.4,3.3,2,6.5,3.3,2,2,3.5,3.5
7493,Long Ping,117,Sai Ying Pun,81,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7494,Long Ping,117,HKU,82,29.3,15.2,2,31,15.2,2,2,16.5,16.5
7495,Long Ping,117,Kennedy Town,83,30.2,15.8,2,32,15.8,2,2,16.5,16.5
7496,Long Ping,117,Ho Man Tin,84,22.1,11.5,2,24,11.5,2,2,13.5,13.5
7497,Long Ping,117,Whampoa,85,22.1,11.5,2,24,11.5,2,2,13.5,13.5
